(5.0, 26.2)
(5.0, 26.16)
(5.0, 26.119999999999997)
(5.0, 26.080000000000002)
(5.0, 26.040000000000003)
(5, 26)
(5.0, 26.0)
(4.96, 25.96)
(4.920000000000001, 25.92)
(4.880000000000001, 25.88)
(4.84, 25.84)
(4.8, 25.8)
(4.76, 25.76)
(4.72, 25.72)
(4.68, 25.68)
(4.640000000000001, 25.64)
(4.6, 25.6)
(4.5600000000000005, 25.560000000000002)
(4.52, 25.52)
(4.48, 25.48)
(4.4399999999999995, 25.439999999999998)
(4.4, 25.4)
(4.359999999999999, 25.36)
(4.32, 25.32)
(4.28, 25.28)
(4.24, 25.240000000000002)
(4.2, 25.2)
(4.16, 25.16)
(4.12, 25.12)
(4.08, 25.08)
(4.04, 25.04)
(4, 25)
(4.0, 25.0)
(4.0, 24.96)
(4.0, 24.92)
(4.0, 24.88)
(4.0, 24.84)
(4.0, 24.8)
(4.0, 24.759999999999998)
(4.0, 24.72)
(4.0, 24.68)
(4.0, 24.64)
(4.0, 24.6)
(4.0, 24.560000000000002)
(4.0, 24.52)
(4.0, 24.48)
(4.0, 24.439999999999998)
(4.0, 24.4)
(4.0, 24.36)
(4.0, 24.32)
(4.0, 24.28)
(4.0, 24.240000000000002)
(4.0, 24.200000000000003)
(4.0, 24.16)
(4.0, 24.12)
(4.0, 24.080000000000002)
(4.0, 24.04)
(4, 24)
(4.0, 24.0)
(4.0, 23.96)
(4.0, 23.92)
(4.0, 23.880000000000003)
(4.0, 23.84)
(4.0, 23.800000000000004)
(4.0, 23.76)
(4.0, 23.720000000000002)
(4.0, 23.68)
(4.0, 23.64)
(4.0, 23.6)
(4.0, 23.560000000000002)
(4.0, 23.52)
(4.0, 23.48)
(4.0, 23.439999999999998)
(4.0, 23.4)
(4.0, 23.36)
(4.0, 23.32)
(4.0, 23.28)
(4.0, 23.240000000000002)
(4.0, 23.200000000000003)
(4.0, 23.16)
(4.0, 23.119999999999997)
(4.0, 23.08)
(4.0, 23.04)
(4, 23)
(4.0, 23.0)
(3.96, 22.959999999999997)
(3.92, 22.92)
(3.88, 22.88)
(3.84, 22.84)
(3.8000000000000003, 22.800000000000004)
(3.76, 22.759999999999998)
(3.7199999999999998, 22.72)
(3.6799999999999997, 22.68)
(3.64, 22.64)
(3.6, 22.6)
(3.5600000000000005, 22.560000000000002)
(3.52, 22.52)
(3.48, 22.48)
(3.44, 22.439999999999998)
(3.4, 22.4)
(3.36, 22.36)
(3.32, 22.32)
(3.2800000000000002, 22.28)
(3.24, 22.24)
(3.2, 22.2)
(3.16, 22.16)
(3.12, 22.119999999999997)
(3.08, 22.080000000000002)
(3.04, 22.04)
(3, 22)
(3.0, 22.0)
(3.0, 21.959999999999997)
(3.0, 21.92)
(3.0, 21.88)
(3.0, 21.84)
(3.0000000000000004, 21.8)
(3.0, 21.759999999999998)
(3.0, 21.72)
(3.0, 21.68)
(3.0, 21.64)
(3.0, 21.6)
(3.0, 21.560000000000002)
(3.0, 21.520000000000003)
(3.0, 21.479999999999997)
(3.0, 21.44)
(3.0, 21.4)
(3.0, 21.36)
(3.0, 21.32)
(3.0, 21.28)
(3.0, 21.240000000000002)
(3.0, 21.2)
(3.0, 21.16)
(3.0, 21.12)
(3.0, 21.08)
(3.0, 21.04)
(3, 21)
(3.0, 21.0)
(3.0, 20.96)
(3.0, 20.92)
(3.0, 20.88)
(3.0, 20.84)
(3.0000000000000004, 20.8)
(3.0, 20.76)
(3.0, 20.72)
(3.0, 20.68)
(3.0, 20.64)
(3.0, 20.6)
(3.0, 20.560000000000002)
(3.0, 20.52)
(3.0, 20.48)
(3.0, 20.439999999999998)
(3.0, 20.4)
(3.0, 20.36)
(3.0, 20.32)
(3.0, 20.28)
(3.0, 20.24)
(3.0, 20.2)
(3.0, 20.16)
(3.0, 20.12)
(3.0, 20.080000000000002)
(3.0, 20.04)
(3, 20)
(3.0, 20.0)
(3.04, 19.96)
(3.08, 19.92)
(3.12, 19.880000000000003)
(3.16, 19.84)
(3.2, 19.8)
(3.24, 19.759999999999998)
(3.2800000000000002, 19.72)
(3.3200000000000003, 19.68)
(3.36, 19.64)
(3.4, 19.6)
(3.4400000000000004, 19.560000000000002)
(3.48, 19.52)
(3.52, 19.48)
(3.56, 19.439999999999998)
(3.6, 19.4)
(3.64, 19.36)
(3.68, 19.32)
(3.7199999999999998, 19.28)
(3.76, 19.24)
(3.8, 19.2)
(3.84, 19.16)
(3.88, 19.119999999999997)
(3.92, 19.08)
(3.96, 19.04)
(4, 19)
(4.0, 19.0)
(4.0, 18.959999999999997)
(4.0, 18.92)
(4.0, 18.88)
(4.0, 18.84)
(4.0, 18.8)
(4.0, 18.759999999999998)
(4.0, 18.72)
(4.0, 18.68)
(4.0, 18.64)
(4.0, 18.6)
(4.0, 18.560000000000002)
(4.0, 18.520000000000003)
(4.0, 18.479999999999997)
(4.0, 18.44)
(4.0, 18.4)
(4.0, 18.36)
(4.0, 18.32)
(4.0, 18.28)
(4.0, 18.24)
(4.0, 18.2)
(4.0, 18.16)
(4.0, 18.12)
(4.0, 18.080000000000002)
(4.0, 18.040000000000003)
(4, 18)
(4.0, 18.0)
(4.04, 17.96)
(4.08, 17.92)
(4.12, 17.88)
(4.16, 17.84)
(4.2, 17.8)
(4.24, 17.759999999999998)
(4.28, 17.72)
(4.32, 17.68)
(4.359999999999999, 17.64)
(4.4, 17.6)
(4.44, 17.560000000000002)
(4.48, 17.52)
(4.52, 17.48)
(4.5600000000000005, 17.44)
(4.6, 17.4)
(4.640000000000001, 17.36)
(4.68, 17.32)
(4.72, 17.28)
(4.76, 17.240000000000002)
(4.8, 17.2)
(4.84, 17.16)
(4.880000000000001, 17.12)
(4.92, 17.08)
(4.96, 17.04)
(5, 17)
(5.0, 17.0)
(5.04, 16.96)
(5.08, 16.92)
(5.12, 16.880000000000003)
(5.16, 16.84)
(5.2, 16.8)
(5.24, 16.759999999999998)
(5.279999999999999, 16.72)
(5.319999999999999, 16.68)
(5.36, 16.64)
(5.4, 16.6)
(5.44, 16.560000000000002)
(5.48, 16.52)
(5.52, 16.48)
(5.5600000000000005, 16.439999999999998)
(5.6, 16.4)
(5.64, 16.36)
(5.68, 16.32)
(5.720000000000001, 16.28)
(5.760000000000001, 16.240000000000002)
(5.800000000000001, 16.2)
(5.84, 16.16)
(5.88, 16.12)
(5.92, 16.08)
(5.96, 16.04)
(6, 16)
(6.0, 16.0)
(6.04, 16.0)
(6.08, 16.0)
(6.12, 16.0)
(6.16, 16.0)
(6.200000000000001, 16.0)
(6.24, 16.0)
(6.28, 16.0)
(6.32, 16.0)
(6.359999999999999, 16.0)
(6.4, 16.0)
(6.44, 16.0)
(6.48, 16.0)
(6.52, 16.0)
(6.5600000000000005, 16.0)
(6.6000000000000005, 16.0)
(6.640000000000001, 16.0)
(6.680000000000001, 16.0)
(6.720000000000001, 16.0)
(6.76, 16.0)
(6.800000000000001, 16.0)
(6.84, 16.0)
(6.88, 16.0)
(6.92, 16.0)
(6.96, 16.0)
(7, 16)
(7.0, 16.0)
(7.04, 16.0)
(7.08, 16.0)
(7.12, 16.0)
(7.16, 16.0)
(7.200000000000001, 16.0)
(7.24, 16.0)
(7.28, 16.0)
(7.32, 16.0)
(7.36, 16.0)
(7.4, 16.0)
(7.44, 16.0)
(7.48, 16.0)
(7.52, 16.0)
(7.5600000000000005, 16.0)
(7.6, 16.0)
(7.640000000000001, 16.0)
(7.68, 16.0)
(7.72, 16.0)
(7.76, 16.0)
(7.8, 16.0)
(7.84, 16.0)
(7.88, 16.0)
(7.92, 16.0)
(7.96, 16.0)
(8, 16)
(8.0, 16.0)
(8.04, 16.0)
(8.08, 16.0)
(8.120000000000001, 16.0)
(8.16, 16.0)
(8.200000000000001, 16.0)
(8.24, 16.0)
(8.280000000000001, 16.0)
(8.32, 16.0)
(8.36, 16.0)
(8.4, 16.0)
(8.440000000000001, 16.0)
(8.48, 16.0)
(8.52, 16.0)
(8.56, 16.0)
(8.6, 16.0)
(8.64, 16.0)
(8.68, 16.0)
(8.719999999999999, 16.0)
(8.76, 16.0)
(8.8, 16.0)
(8.84, 16.0)
(8.879999999999999, 16.0)
(8.920000000000002, 16.0)
(8.96, 16.0)
(9, 16)
(9.0, 16.0)
(9.040000000000001, 16.0)
(9.080000000000002, 16.0)
(9.12, 16.0)
(9.16, 16.0)
(9.2, 16.0)
(9.24, 16.0)
(9.28, 16.0)
(9.32, 16.0)
(9.36, 16.0)
(9.399999999999999, 16.0)
(9.440000000000001, 16.0)
(9.48, 16.0)
(9.52, 16.0)
(9.56, 16.0)
(9.6, 16.0)
(9.64, 16.0)
(9.68, 16.0)
(9.719999999999999, 16.0)
(9.76, 16.0)
(9.799999999999999, 16.0)
(9.84, 16.0)
(9.88, 16.0)
(9.92, 16.0)
(9.96, 16.0)
(10, 16)
(10.0, 16.0)
(10.04, 15.959999999999999)
(10.080000000000002, 15.92)
(10.120000000000001, 15.879999999999999)
(10.16, 15.84)
(10.2, 15.8)
(10.239999999999998, 15.76)
(10.28, 15.719999999999999)
(10.319999999999999, 15.68)
(10.36, 15.64)
(10.4, 15.6)
(10.440000000000001, 15.56)
(10.48, 15.52)
(10.52, 15.48)
(10.559999999999999, 15.44)
(10.6, 15.4)
(10.64, 15.36)
(10.68, 15.32)
(10.72, 15.28)
(10.76, 15.24)
(10.8, 15.2)
(10.84, 15.16)
(10.879999999999999, 15.12)
(10.92, 15.08)
(10.959999999999999, 15.04)
(11, 15)
(11.0, 15.0)
(11.04, 14.999999999999998)
(11.080000000000002, 15.0)
(11.12, 15.0)
(11.16, 15.0)
(11.200000000000001, 15.0)
(11.239999999999998, 15.0)
(11.280000000000001, 15.0)
(11.32, 15.0)
(11.36, 15.0)
(11.4, 15.0)
(11.440000000000001, 15.0)
(11.48, 15.0)
(11.52, 15.0)
(11.56, 15.0)
(11.6, 15.0)
(11.64, 15.0)
(11.68, 15.0)
(11.72, 15.0)
(11.760000000000002, 15.0)
(11.8, 15.0)
(11.84, 15.0)
(11.88, 15.0)
(11.92, 15.0)
(11.96, 15.0)
(12, 15)
(12.0, 15.0)
(12.04, 14.959999999999999)
(12.080000000000002, 14.920000000000002)
(12.120000000000001, 14.879999999999999)
(12.16, 14.84)
(12.200000000000001, 14.8)
(12.240000000000002, 14.76)
(12.280000000000001, 14.719999999999999)
(12.32, 14.68)
(12.36, 14.64)
(12.399999999999999, 14.600000000000001)
(12.440000000000001, 14.56)
(12.48, 14.52)
(12.52, 14.48)
(12.56, 14.440000000000001)
(12.600000000000001, 14.4)
(12.64, 14.36)
(12.68, 14.32)
(12.719999999999999, 14.280000000000001)
(12.760000000000002, 14.24)
(12.8, 14.2)
(12.84, 14.16)
(12.879999999999999, 14.120000000000001)
(12.92, 14.08)
(12.96, 14.04)
(13, 14)
(13.0, 14.0)
(13.0, 13.959999999999999)
(13.0, 13.920000000000002)
(13.0, 13.88)
(13.0, 13.84)
(13.0, 13.8)
(13.0, 13.760000000000002)
(13.0, 13.72)
(13.0, 13.68)
(13.0, 13.64)
(13.0, 13.600000000000001)
(13.0, 13.56)
(13.0, 13.52)
(13.0, 13.48)
(13.0, 13.440000000000001)
(13.0, 13.4)
(13.0, 13.36)
(13.0, 13.32)
(13.0, 13.28)
(13.0, 13.24)
(13.0, 13.2)
(13.0, 13.16)
(13.0, 13.12)
(13.0, 13.08)
(13.0, 13.040000000000001)
(13, 13)
(13.0, 13.0)
(13.0, 12.96)
(13.0, 12.920000000000002)
(13.0, 12.879999999999999)
(13.0, 12.84)
(13.0, 12.8)
(13.0, 12.760000000000002)
(13.0, 12.719999999999999)
(13.0, 12.68)
(13.0, 12.64)
(13.0, 12.600000000000001)
(13.0, 12.560000000000002)
(13.0, 12.52)
(13.0, 12.48)
(13.0, 12.44)
(13.0, 12.399999999999999)
(13.0, 12.36)
(13.0, 12.32)
(13.0, 12.280000000000001)
(13.0, 12.240000000000002)
(13.0, 12.200000000000001)
(13.0, 12.16)
(13.0, 12.120000000000001)
(13.0, 12.08)
(13.0, 12.04)
(13, 12)
(13.0, 12.0)
(12.96, 11.959999999999999)
(12.920000000000002, 11.920000000000002)
(12.879999999999999, 11.88)
(12.84, 11.84)
(12.8, 11.8)
(12.760000000000002, 11.760000000000002)
(12.719999999999999, 11.72)
(12.68, 11.68)
(12.64, 11.64)
(12.600000000000001, 11.6)
(12.560000000000002, 11.56)
(12.52, 11.52)
(12.48, 11.48)
(12.44, 11.44)
(12.399999999999999, 11.4)
(12.36, 11.36)
(12.32, 11.32)
(12.280000000000001, 11.280000000000001)
(12.240000000000002, 11.239999999999998)
(12.200000000000001, 11.2)
(12.16, 11.16)
(12.120000000000001, 11.12)
(12.08, 11.08)
(12.04, 11.04)
(12, 11)
(12.0, 11.0)
(11.959999999999999, 10.999999999999998)
(11.920000000000002, 11.000000000000002)
(11.88, 11.0)
(11.84, 11.0)
(11.8, 11.0)
(11.760000000000002, 11.0)
(11.72, 11.0)
(11.68, 11.0)
(11.64, 11.0)
(11.6, 11.0)
(11.56, 11.0)
(11.52, 11.0)
(11.48, 11.0)
(11.44, 11.0)
(11.4, 11.0)
(11.36, 11.0)
(11.32, 11.0)
(11.280000000000001, 11.0)
(11.239999999999998, 11.0)
(11.2, 11.0)
(11.16, 11.0)
(11.12, 11.0)
(11.08, 11.0)
(11.04, 11.0)
(11, 11)
(11.0, 11.0)
(10.959999999999999, 10.999999999999998)
(10.920000000000002, 11.000000000000002)
(10.879999999999999, 11.0)
(10.84, 11.0)
(10.8, 11.0)
(10.76, 11.0)
(10.72, 11.0)
(10.68, 11.0)
(10.64, 11.0)
(10.6, 11.0)
(10.56, 11.0)
(10.52, 11.0)
(10.48, 11.0)
(10.440000000000001, 11.0)
(10.4, 11.0)
(10.36, 11.0)
(10.32, 11.0)
(10.28, 11.0)
(10.239999999999998, 11.0)
(10.2, 11.0)
(10.16, 11.0)
(10.120000000000001, 11.0)
(10.08, 11.0)
(10.04, 11.0)
(10, 11)
(10.0, 11.0)
(9.959999999999999, 10.999999999999998)
(9.920000000000002, 11.000000000000002)
(9.88, 11.0)
(9.84, 11.0)
(9.8, 11.0)
(9.76, 11.0)
(9.719999999999999, 11.0)
(9.68, 11.0)
(9.64, 11.0)
(9.6, 11.0)
(9.56, 11.0)
(9.52, 11.0)
(9.48, 11.0)
(9.440000000000001, 11.0)
(9.399999999999999, 11.0)
(9.36, 11.0)
(9.32, 11.0)
(9.28, 11.0)
(9.24, 11.0)
(9.2, 11.0)
(9.16, 11.0)
(9.12, 11.0)
(9.08, 11.0)
(9.040000000000001, 11.0)
(9, 11)
(9.0, 11.0)
(8.96, 10.999999999999998)
(8.920000000000002, 11.000000000000002)
(8.879999999999999, 11.0)
(8.84, 11.0)
(8.8, 11.0)
(8.76, 11.0)
(8.719999999999999, 11.0)
(8.68, 11.0)
(8.64, 11.0)
(8.6, 11.0)
(8.56, 11.0)
(8.52, 11.0)
(8.48, 11.0)
(8.44, 11.0)
(8.4, 11.0)
(8.36, 11.0)
(8.32, 11.0)
(8.280000000000001, 11.0)
(8.24, 11.0)
(8.2, 11.0)
(8.16, 11.0)
(8.120000000000001, 11.0)
(8.08, 11.0)
(8.04, 11.0)
(8, 11)
(8.0, 11.0)
(7.96, 10.999999999999998)
(7.92, 11.000000000000002)
(7.88, 11.0)
(7.84, 11.0)
(7.800000000000001, 11.0)
(7.76, 11.0)
(7.72, 11.0)
(7.68, 11.0)
(7.640000000000001, 11.0)
(7.6, 11.0)
(7.5600000000000005, 11.0)
(7.52, 11.0)
(7.48, 11.0)
(7.4399999999999995, 11.0)
(7.4, 11.0)
(7.36, 11.0)
(7.32, 11.0)
(7.28, 11.0)
(7.24, 11.0)
(7.2, 11.0)
(7.16, 11.0)
(7.12, 11.0)
(7.08, 11.0)
(7.04, 11.0)
(7, 11)
(7.0, 11.0)
(6.96, 10.999999999999998)
(6.92, 11.000000000000002)
(6.88, 11.0)
(6.84, 11.0)
(6.800000000000001, 11.0)
(6.76, 11.0)
(6.720000000000001, 11.0)
(6.68, 11.0)
(6.640000000000001, 11.0)
(6.6000000000000005, 11.0)
(6.5600000000000005, 11.0)
(6.52, 11.0)
(6.48, 11.0)
(6.4399999999999995, 11.0)
(6.4, 11.0)
(6.359999999999999, 11.0)
(6.32, 11.0)
(6.28, 11.0)
(6.24, 11.0)
(6.2, 11.0)
(6.16, 11.0)
(6.12, 11.0)
(6.08, 11.0)
(6.04, 11.0)
(6, 11)
(6.0, 11.0)
(5.96, 10.959999999999999)
(5.920000000000001, 10.920000000000002)
(5.88, 10.879999999999999)
(5.84, 10.84)
(5.800000000000001, 10.8)
(5.760000000000001, 10.76)
(5.720000000000001, 10.72)
(5.68, 10.68)
(5.64, 10.64)
(5.6, 10.6)
(5.5600000000000005, 10.56)
(5.52, 10.52)
(5.48, 10.48)
(5.4399999999999995, 10.440000000000001)
(5.4, 10.4)
(5.36, 10.36)
(5.32, 10.32)
(5.279999999999999, 10.28)
(5.24, 10.239999999999998)
(5.199999999999999, 10.2)
(5.16, 10.16)
(5.12, 10.120000000000001)
(5.08, 10.08)
(5.04, 10.04)
(5, 10)
(5.0, 10.0)
(4.96, 9.959999999999999)
(4.920000000000001, 9.920000000000002)
(4.880000000000001, 9.88)
(4.84, 9.84)
(4.8, 9.8)
(4.76, 9.76)
(4.72, 9.719999999999999)
(4.68, 9.68)
(4.640000000000001, 9.64)
(4.6, 9.6)
(4.5600000000000005, 9.56)
(4.52, 9.52)
(4.48, 9.48)
(4.4399999999999995, 9.440000000000001)
(4.4, 9.399999999999999)
(4.359999999999999, 9.36)
(4.32, 9.32)
(4.28, 9.28)
(4.24, 9.24)
(4.2, 9.2)
(4.16, 9.16)
(4.12, 9.12)
(4.08, 9.08)
(4.04, 9.040000000000001)
(4, 9)
(4.0, 9.0)
(4.0, 8.96)
(4.0, 8.920000000000002)
(4.0, 8.879999999999999)
(4.0, 8.84)
(4.0, 8.8)
(4.0, 8.76)
(4.0, 8.719999999999999)
(4.0, 8.68)
(4.0, 8.64)
(4.0, 8.6)
(4.0, 8.56)
(4.0, 8.52)
(4.0, 8.48)
(4.0, 8.44)
(4.0, 8.4)
(4.0, 8.36)
(4.0, 8.32)
(4.0, 8.280000000000001)
(4.0, 8.24)
(4.0, 8.2)
(4.0, 8.16)
(4.0, 8.120000000000001)
(4.0, 8.08)
(4.0, 8.04)
(4, 8)
(4.0, 8.0)
(4.0, 7.96)
(4.0, 7.92)
(4.0, 7.88)
(4.0, 7.84)
(4.0, 7.800000000000001)
(4.0, 7.76)
(4.0, 7.72)
(4.0, 7.68)
(4.0, 7.640000000000001)
(4.0, 7.6)
(4.0, 7.5600000000000005)
(4.0, 7.52)
(4.0, 7.48)
(4.0, 7.4399999999999995)
(4.0, 7.4)
(4.0, 7.36)
(4.0, 7.32)
(4.0, 7.28)
(4.0, 7.24)
(4.0, 7.2)
(4.0, 7.16)
(4.0, 7.12)
(4.0, 7.08)
(4.0, 7.04)
(4, 7)
(4.0, 7.0)
(4.0, 6.96)
(4.0, 6.92)
(4.0, 6.88)
(4.0, 6.84)
(4.0, 6.800000000000001)
(4.0, 6.76)
(4.0, 6.720000000000001)
(4.0, 6.68)
(4.0, 6.640000000000001)
(4.0, 6.6000000000000005)
(4.0, 6.5600000000000005)
(4.0, 6.52)
(4.0, 6.48)
(4.0, 6.4399999999999995)
(4.0, 6.4)
(4.0, 6.359999999999999)
(4.0, 6.32)
(4.0, 6.28)
(4.0, 6.24)
(4.0, 6.2)
(4.0, 6.16)
(4.0, 6.12)
(4.0, 6.08)
(4.0, 6.04)
(4, 6)
(4.0, 6.0)
(4.04, 5.96)
(4.08, 5.920000000000001)
(4.12, 5.88)
(4.16, 5.84)
(4.2, 5.800000000000001)
(4.24, 5.760000000000001)
(4.28, 5.720000000000001)
(4.32, 5.68)
(4.359999999999999, 5.64)
(4.4, 5.6)
(4.44, 5.5600000000000005)
(4.48, 5.52)
(4.52, 5.48)
(4.5600000000000005, 5.4399999999999995)
(4.6, 5.4)
(4.640000000000001, 5.36)
(4.68, 5.32)
(4.72, 5.279999999999999)
(4.76, 5.24)
(4.8, 5.199999999999999)
(4.84, 5.16)
(4.880000000000001, 5.12)
(4.92, 5.08)
(4.96, 5.04)
(5, 5)
(5.0, 5.0)
(5.04, 4.96)
(5.08, 4.920000000000001)
(5.12, 4.880000000000001)
(5.16, 4.84)
(5.2, 4.8)
(5.24, 4.76)
(5.279999999999999, 4.72)
(5.319999999999999, 4.68)
(5.36, 4.640000000000001)
(5.4, 4.6)
(5.44, 4.5600000000000005)
(5.48, 4.52)
(5.52, 4.48)
(5.5600000000000005, 4.4399999999999995)
(5.6, 4.4)
(5.64, 4.359999999999999)
(5.68, 4.32)
(5.720000000000001, 4.28)
(5.760000000000001, 4.24)
(5.800000000000001, 4.2)
(5.84, 4.16)
(5.88, 4.12)
(5.92, 4.08)
(5.96, 4.04)
(6, 4)
(6.0, 4.0)
(6.04, 3.96)
(6.08, 3.92)
(6.12, 3.88)
(6.16, 3.84)
(6.200000000000001, 3.8000000000000003)
(6.24, 3.76)
(6.28, 3.7199999999999998)
(6.32, 3.6799999999999997)
(6.359999999999999, 3.64)
(6.4, 3.6)
(6.44, 3.5600000000000005)
(6.48, 3.52)
(6.52, 3.48)
(6.5600000000000005, 3.44)
(6.6000000000000005, 3.4)
(6.640000000000001, 3.36)
(6.680000000000001, 3.32)
(6.720000000000001, 3.2800000000000002)
(6.76, 3.24)
(6.800000000000001, 3.2)
(6.84, 3.16)
(6.88, 3.12)
(6.92, 3.08)
(6.96, 3.04)
(7, 3)
(7.0, 3.0)
(7.04, 3.0)
(7.08, 3.0)
(7.12, 3.0)
(7.16, 3.0)
(7.200000000000001, 3.0000000000000004)
(7.24, 3.0)
(7.28, 3.0)
(7.32, 3.0)
(7.36, 3.0)
(7.4, 3.0)
(7.44, 3.0)
(7.48, 3.0)
(7.52, 3.0)
(7.5600000000000005, 3.0)
(7.6, 3.0)
(7.640000000000001, 3.0)
(7.68, 3.0)
(7.72, 3.0)
(7.76, 3.0)
(7.8, 3.0)
(7.84, 3.0)
(7.88, 3.0)
(7.92, 3.0)
(7.96, 3.0)
(8, 3)
(8.0, 3.0)
(8.04, 3.0)
(8.08, 3.0)
(8.120000000000001, 3.0)
